concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
2000004880	Partial inpatient chemotherapy/infusion	Observation	Inpatient charge	INP charge code	<null>	85000146	1970-01-01	2099-12-31	<null>
2000004881	Partial inpatient endocrinology	Observation	Inpatient charge	INP charge code	<null>	85000147	1970-01-01	2099-12-31	<null>
2000004882	Pain therapy (for admissions in 2003)	Observation	Inpatient charge	INP charge code	<null>	85000148	1970-01-01	2099-12-31	<null>
2000004883	Night clinic polysomnography level 4	Observation	Inpatient charge	INP charge code	<null>	85000149	1970-01-01	2099-12-31	<null>
2000004884	Day clinic gynecology	Observation	Inpatient charge	INP charge code	<null>	85000150	1970-01-01	2099-12-31	<null>
2000004885	Day clinic for cognitive neurology	Observation	Inpatient charge	INP charge code	<null>	85000151	1970-01-01	2099-12-31	<null>
2000004886	Partial inpatient spine surgery	Observation	Inpatient charge	INP charge code	<null>	85000152	1970-01-01	2099-12-31	<null>
2000004887	Partial inpatient day clinic parkinson	Observation	Inpatient charge	INP charge code	<null>	85000153	1970-01-01	2099-12-31	<null>
2000004888	Partial inpatient day clinic rheumatology basic care charge	Observation	Inpatient charge	INP charge code	<null>	85000154	1970-01-01	2099-12-31	<null>
2000004889	Partial inpatient services, neuropediatric day clinic	Observation	Inpatient charge	INP charge code	<null>	85000155	1970-01-01	2099-12-31	<null>
2000004890	Tuberculosis, XDR/MDR	Observation	Inpatient charge	INP charge code	<null>	85000156	1970-01-01	2099-12-31	<null>
2000004891	Therapy center for eating disorders, patients under 18 years of age	Observation	Inpatient charge	INP charge code	<null>	85000157	1970-01-01	2099-12-31	<null>
2000004892	Therapy center for eating disorders, patients 18 years and older	Observation	Inpatient charge	INP charge code	<null>	85000158	1970-01-01	2099-12-31	<null>
2000004893	Day clinic neuropsychology 	Observation	Inpatient charge	INP charge code	<null>	85000159	1970-01-01	2099-12-31	<null>
2000004894	Brief psychological intervention, adults	Observation	Inpatient charge	INP charge code	<null>	85000175	2019-01-01	2099-12-31	<null>
2000004895	Partial inpatient internal medicine, multimodal concept, interdisciplinary preparation of obesity patients, children and adolescents	Observation	Inpatient charge	INP charge code	<null>	85000176	2019-01-01	2099-12-31	<null>
2000004896	Partial inpatient internal medicine, multimodal concept, conservative therapy according to concept, children and adolescents	Observation	Inpatient charge	INP charge code	<null>	85000177	2019-01-01	2099-12-31	<null>
2000004897	Brief psychological intervention, children and adolescents	Observation	Inpatient charge	INP charge code	<null>	85000178	2019-01-01	2099-12-31	<null>
2000004898	Partial inpatient internal medicine, multimodal concept, preparation for bariatric surgery according to concept, children and adolescents	Observation	Inpatient charge	INP charge code	<null>	85000179	2019-01-01	2099-12-31	<null>
2000004899	Partial inpatient internal medicine, multimodal concept, interdisciplinary support of the consolidation phase, children and adolescents	Observation	Inpatient charge	INP charge code	<null>	85000180	2019-01-01	2099-12-31	<null>
2000004900	Day clinic dermatology-oncology	Observation	Inpatient charge	INP charge code	<null>	85000181	2022-01-01	2099-12-31	<null>
2000004901	Day clinic long / post-covid	Observation	Inpatient charge	INP charge code	<null>	85000182	2022-01-01	2099-12-31	<null>
2000004902	Schleswig-Holstein (partial inpatient, per day)	Observation	Inpatient charge	INP charge Hierarchy	<null>	OMOP6000368	1970-01-01	2099-12-31	<null>
2000004903	Schleswig-Holstein: Day clinic geriatrics 	Observation	Inpatient charge	INP charge code	<null>	85010001	1970-01-01	2099-12-31	<null>
2000004904	Schleswig-Holstein: Day clinic early rehabilitation	Observation	Inpatient charge	INP charge code	<null>	85010002	1970-01-01	2099-12-31	<null>
2000004905	Schleswig-Holstein: Day clinic children's hospital	Observation	Inpatient charge	INP charge code	<null>	85010003	1970-01-01	2099-12-31	<null>
2000004906	Schleswig-Holstein: Day clinic oncology	Observation	Inpatient charge	INP charge code	<null>	85010004	1970-01-01	2099-12-31	<null>
2000004907	Schleswig-Holstein: Partial inpatient dermatology	Observation	Inpatient charge	INP charge code	<null>	85010007	1970-01-01	2099-12-31	<null>
2000004908	Schleswig-Holstein: Partial inpatient chemotherapy - gynecology	Observation	Inpatient charge	INP charge code	<null>	85010008	1970-01-01	2099-12-31	<null>
2000004909	Schleswig-Holstein: Partial inpatient chemotherapy - internal medicine	Observation	Inpatient charge	INP charge code	<null>	85010010	1970-01-01	2099-12-31	<null>
2000004910	Schleswig-Holstein: Partial inpatient chemotherapy - other departments	Observation	Inpatient charge	INP charge code	<null>	85010013	1970-01-01	2099-12-31	<null>
2000004911	Schleswig-Holstein: Partial inpatient tinnitus treatment	Observation	Inpatient charge	INP charge code	<null>	85010015	1970-01-01	2099-12-31	<null>
2000004912	Hamburg (partial inpatient, per day)	Observation	Inpatient charge	INP charge Hierarchy	<null>	OMOP6000369	1970-01-01	2099-12-31	<null>
2000004913	Hamburg: Partial inpatient geriatrics	Observation	Inpatient charge	INP charge code	<null>	85020001	1970-01-01	2099-12-31	<null>
2000004914	Hamburg: Partial inpatient pediatrics	Observation	Inpatient charge	INP charge code	<null>	85020002	1970-01-01	2099-12-31	<null>
2000004915	Hamburg: Day clinic hematology	Observation	Inpatient charge	INP charge code	<null>	85020003	1970-01-01	2099-12-31	<null>
2000004916	Hamburg: Day clinic pulmonary medicine	Observation	Inpatient charge	INP charge code	<null>	85020005	1970-01-01	2099-12-31	<null>
2000004917	Hamburg: Day Clinic dermatology	Observation	Inpatient charge	INP charge code	<null>	85020006	1970-01-01	2099-12-31	<null>
2000004918	Hamburg: HIV day clinic	Observation	Inpatient charge	INP charge code	<null>	85020007	1970-01-01	2099-12-31	<null>
2000004919	Hamburg: Day clinic pain therapy	Observation	Inpatient charge	INP charge code	<null>	85020008	1970-01-01	2099-12-31	<null>
2000004920	Hamburg: Day clinic early rehabilitation	Observation	Inpatient charge	INP charge code	<null>	85020009	1970-01-01	2099-12-31	<null>
2000004921	Hamburg: Day clinic epileptology	Observation	Inpatient charge	INP charge code	<null>	85020010	1970-01-01	2099-12-31	<null>
2000004922	Hamburg: Day clinic endoscopic surgery	Observation	Inpatient charge	INP charge code	<null>	85020011	1970-01-01	2099-12-31	<null>
2000004923	Hamburg: Day clinic gynecology	Observation	Inpatient charge	INP charge code	<null>	85020012	1970-01-01	2099-12-31	<null>
2000004924	Hamburg: Day clinic HELP 	Observation	Inpatient charge	INP charge code	<null>	85020015	1970-01-01	2099-12-31	<null>
2000004925	Hamburg: Partial inpatient ophthalmology	Observation	Inpatient charge	INP charge code	<null>	85020017	1970-01-01	2099-12-31	<null>
2000004926	Hamburg: Partial inpatient neurology	Observation	Inpatient charge	INP charge code	<null>	85020018	1970-01-01	2099-12-31	<null>
2000004927	Lower Saxony (partial inpatient, per day)	Observation	Inpatient charge	INP charge Hierarchy	<null>	OMOP6000370	1970-01-01	2099-12-31	<null>
2000004928	Lower Saxony: Partial inpatient dermatology	Observation	Inpatient charge	INP charge code	<null>	85030001	1970-01-01	2099-12-31	<null>
2000004929	Lower Saxony: Partial inpatient internal medicine - focus on oncology	Observation	Inpatient charge	INP charge code	<null>	85030003	1970-01-01	2099-12-31	<null>
2000004930	Lower Saxony: Partial inpatient pediatrics	Observation	Inpatient charge	INP charge code	<null>	85030004	1970-01-01	2099-12-31	<null>
2000004931	Lower Saxony: Partial inpatient pediatric surgery	Observation	Inpatient charge	INP charge code	<null>	85030005	1970-01-01	2099-12-31	<null>
2000004932	Lower Saxony: Partial inpatient oncology	Observation	Inpatient charge	INP charge code	<null>	85030007	1970-01-01	2099-12-31	<null>
2000004933	Lower Saxony: Partial inpatient H.E.L.P. (LDL apheresis)	Observation	Inpatient charge	INP charge code	<null>	85030008	1970-01-01	2099-12-31	<null>
2000004934	Lower Saxony: Day clinic gastroenterology	Observation	Inpatient charge	INP charge code	<null>	85030009	1970-01-01	2099-12-31	<null>
2000004935	Bremen (partial inpatient, per day)	Observation	Inpatient charge	INP charge Hierarchy	<null>	OMOP6000371	1970-01-01	2099-12-31	<null>
2000004936	Bremen: Day clinic geriatrics 	Observation	Inpatient charge	INP charge code	<null>	85040001	1970-01-01	2099-12-31	<null>
2000004937	Bremen: Day clinic dermatology	Observation	Inpatient charge	INP charge code	<null>	85040002	1970-01-01	2099-12-31	<null>
2000004938	Bremen: Day clinic internal medicine - focus on gastroenterology	Observation	Inpatient charge	INP charge code	<null>	85040003	1970-01-01	2099-12-31	<null>
2000004939	Bremen: Partial inpatient neurology	Observation	Inpatient charge	INP charge code	<null>	85040005	1970-01-01	2099-12-31	<null>
2000004940	Bremen: Partial inpatient pediatric oncology	Observation	Inpatient charge	INP charge code	<null>	85040006	1970-01-01	2099-12-31	<null>
2000004941	Bremen: Day clinic internal medicine - focus on diabetes	Observation	Inpatient charge	INP charge code	<null>	85040007	1970-01-01	2099-12-31	<null>
2000004942	Bremen: Day clinic internal medicine - focus on LDL apheresis	Observation	Inpatient charge	INP charge code	<null>	85040008	1970-01-01	2099-12-31	<null>
2000004943	Bremen: Day clinic rheumatology	Observation	Inpatient charge	INP charge code	<null>	85040009	1970-01-01	2099-12-31	<null>
2000004944	Bremen: Day clinic pediatrics	Observation	Inpatient charge	INP charge code	<null>	85040010	1970-01-01	2099-12-31	<null>
2000004945	Bremen: Day clinic pediatrics - focus on oncology	Observation	Inpatient charge	INP charge code	<null>	85040011	1970-01-01	2099-12-31	<null>
2000004946	Bremen: Day clinic urology	Observation	Inpatient charge	INP charge code	<null>	85040012	1970-01-01	2099-12-31	<null>
2000004947	Bremen: Day clinic gynecology - focus on oncology	Observation	Inpatient charge	INP charge code	<null>	85040014	1970-01-01	2099-12-31	<null>
2000004948	Bremen: Day clinic hematology and oncology	Observation	Inpatient charge	INP charge code	<null>	85040015	1970-01-01	2099-12-31	<null>
2000004949	North Rhine-Westphalia (partial inpatient, per day)	Observation	Inpatient charge	INP charge Hierarchy	<null>	OMOP6000372	1970-01-01	2099-12-31	<null>
2000004950	North Rhine-Westphalia: Day clinic geriatrics 	Observation	Inpatient charge	INP charge code	<null>	85050001	1970-01-01	2099-12-31	<null>
2000004951	North Rhine-Westphalia: Partial inpatient dialysis	Observation	Inpatient charge	INP charge code	<null>	85050002	1970-01-01	2099-12-31	<null>
2000004952	North Rhine-Westphalia: Day clinic dermatology	Observation	Inpatient charge	INP charge code	<null>	85050004	1970-01-01	2099-12-31	<null>
2000004953	North Rhine-Westphalia: Day clinic HIV 	Observation	Inpatient charge	INP charge code	<null>	85050005	1970-01-01	2099-12-31	<null>
2000004954	North Rhine-Westphalia: Day clinic adult oncology 	Observation	Inpatient charge	INP charge code	<null>	85050006	1970-01-01	2099-12-31	<null>
2000004955	North Rhine-Westphalia: Day clinic pediatric oncology	Observation	Inpatient charge	INP charge code	<null>	85050007	1970-01-01	2099-12-31	<null>
2000004956	North Rhine-Westphalia: Day clinic rheumatology 	Observation	Inpatient charge	INP charge code	<null>	85050009	1970-01-01	2099-12-31	<null>
2000004957	North Rhine-Westphalia: Partial inpatient CAPD	Observation	Inpatient charge	INP charge code	<null>	85050010	1970-01-01	2099-12-31	<null>
2000004958	North Rhine-Westphalia: Day clinic ENT - tinnitus	Observation	Inpatient charge	INP charge code	<null>	85050011	1970-01-01	2099-12-31	<null>
2000004959	North Rhine-Westphalia: Day clinic orthopedic pain clinic	Observation	Inpatient charge	INP charge code	<null>	85050013	1970-01-01	2099-12-31	<null>
2000004960	North Rhine-Westphalia: Partial inpatient pediatrics	Observation	Inpatient charge	INP charge code	<null>	85050015	1970-01-01	2099-12-31	<null>
2000004961	North Rhine-Westphalia: Partial inpatient hematology and oncology	Observation	Inpatient charge	INP charge code	<null>	85050016	1970-01-01	2099-12-31	<null>
2000004962	North Rhine-Westphalia: Day clinic palliative medicine	Observation	Inpatient charge	INP charge code	<null>	85050017	1970-01-01	2099-12-31	<null>
2000004963	North Rhine-Westphalia: Day clinic naturopathy	Observation	Inpatient charge	INP charge code	<null>	85050018	1970-01-01	2099-12-31	<null>
2000004964	North Rhine-Westphalia: Day clinic tumor research 	Observation	Inpatient charge	INP charge code	<null>	85050019	1970-01-01	2099-12-31	<null>
2000004965	North Rhine-Westphalia: Day clinic gastroenterology	Observation	Inpatient charge	INP charge code	<null>	85050020	1970-01-01	2099-12-31	<null>
2000004966	North Rhine-Westphalia: Day clinic gynecology	Observation	Inpatient charge	INP charge code	<null>	85050021	1970-01-01	2099-12-31	<null>
2000004967	North Rhine-Westphalia: Day clinic ENT	Observation	Inpatient charge	INP charge code	<null>	85050022	1970-01-01	2099-12-31	<null>
2000004968	North Rhine-Westphalia: Day clinic pulmonology (sleep laboratory)	Observation	Inpatient charge	INP charge code	<null>	85050024	1970-01-01	2099-12-31	<null>
2000004969	North Rhine-Westphalia: Partial inpatient pediatric hematology and oncology	Observation	Inpatient charge	INP charge code	<null>	85050025	1970-01-01	2099-12-31	<null>
2000004970	North Rhine-Westphalia: Partial inpatient sleep laboratory	Observation	Inpatient charge	INP charge code	<null>	85050026	1970-01-01	2099-12-31	<null>
2000004971	North Rhine-Westphalia: Day clinic neurology 	Observation	Inpatient charge	INP charge code	<null>	85050027	1970-01-01	2099-12-31	<null>
2000004972	North Rhine-Westphalia: Partial inpatient LDL apheresis	Observation	Inpatient charge	INP charge code	<null>	85050028	1970-01-01	2099-12-31	<null>
2000004973	North Rhine-Westphalia: Day clinic pain clinic	Observation	Inpatient charge	INP charge code	<null>	85050029	1970-01-01	2099-12-31	<null>
2000004974	North Rhine-Westphalia: Partial inpatient peritoneal dialysis: intermittent, machine-assisted (IPD)	Observation	Inpatient charge	INP charge code	<null>	85050030	1970-01-01	2099-12-31	<null>
2000004975	North Rhine-Westphalia: Partial inpatient continence flat rate	Observation	Inpatient charge	INP charge code	<null>	85050031	1970-01-01	2099-12-31	<null>
2000004976	Hesse (partial inpatient, per day)	Observation	Inpatient charge	INP charge Hierarchy	<null>	OMOP6000373	1970-01-01	2099-12-31	<null>
2000004977	Hesse: Partial inpatient geriatrics	Observation	Inpatient charge	INP charge code	<null>	85060001	1970-01-01	2099-12-31	<null>
2000004978	Hesse: Partial inpatient oncology	Observation	Inpatient charge	INP charge code	<null>	85060004	1970-01-01	2099-12-31	<null>
2000004979	Hesse: Rheumatology day clinic	Observation	Inpatient charge	INP charge code	<null>	85060005	1970-01-01	2099-12-31	<null>
2000004980	Hesse: Day clinic pediatrics	Observation	Inpatient charge	INP charge code	<null>	85060006	1970-01-01	2099-12-31	<null>
2000004981	Hesse: Day clinic dermatology	Observation	Inpatient charge	INP charge code	<null>	85060007	1970-01-01	2099-12-31	<null>
2000004982	Hesse: Day clinic pediatric cardiology/hematology	Observation	Inpatient charge	INP charge code	<null>	85060009	1970-01-01	2099-12-31	<null>
2000004983	Hesse: Partial inpatient diabetic care	Observation	Inpatient charge	INP charge code	<null>	85060010	1970-01-01	2099-12-31	<null>
2000004984	Hesse: Partial inpatient LDL apheresis	Observation	Inpatient charge	INP charge code	<null>	85060011	1970-01-01	2099-12-31	<null>
2000004985	Hesse: Day clinic oncology, children	Observation	Inpatient charge	INP charge code	<null>	85060012	1970-01-01	2099-12-31	<null>
2000004986	Hesse: Partial inpatient pediatric diagnostics	Observation	Inpatient charge	INP charge code	<null>	85060014	1970-01-01	2099-12-31	<null>
2000004987	Rhineland-Palatinate (partial inpatient, per day)	Observation	Inpatient charge	INP charge Hierarchy	<null>	OMOP6000374	1970-01-01	2099-12-31	<null>
2000004988	Rhineland-Palatinate: Dialysis, partial inpatient	Observation	Inpatient charge	INP charge code	<null>	85070001	1970-01-01	2099-12-31	<null>
2000004989	Rhineland-Palatinate: Pain therapy, partial inpatient	Observation	Inpatient charge	INP charge code	<null>	85070002	1970-01-01	2099-12-31	<null>
2000004990	Rhineland-Palatinate: Oncology, partial inpatient	Observation	Inpatient charge	INP charge code	<null>	85070003	1970-01-01	2099-12-31	<null>
2000004991	Rhineland-Palatinate: Day clinic pediatrics	Observation	Inpatient charge	INP charge code	<null>	85070006	1970-01-01	2099-12-31	<null>
2000004992	Rhineland-Palatinate: Day clinic internal medicine	Observation	Inpatient charge	INP charge code	<null>	85070009	1970-01-01	2099-12-31	<null>
2000004993	Rhineland-Palatinate: Day clinic hematology	Observation	Inpatient charge	INP charge code	<null>	85070010	1970-01-01	2099-12-31	<null>
2000004994	Rhineland-Palatinate: Day clinic pediatric oncology	Observation	Inpatient charge	INP charge code	<null>	85070011	1970-01-01	2099-12-31	<null>
2000004995	Rhineland-Palatinate: Day clinic internal medicine, focus on geriatrics	Observation	Inpatient charge	INP charge code	<null>	85070012	1970-01-01	2099-12-31	<null>
2000004996	Rhineland-Palatinate: Day clinic rheumatology 	Observation	Inpatient charge	INP charge code	<null>	85070013	1970-01-01	2099-12-31	<null>
2000004997	Baden-Württemberg (partial inpatient, per day)	Observation	Inpatient charge	INP charge Hierarchy	<null>	OMOP6000375	1970-01-01	2099-12-31	<null>
2000004998	Baden-Württemberg: Special orthopedic pain day clinic	Observation	Inpatient charge	INP charge code	<null>	85080001	1970-01-01	2099-12-31	<null>
2000004999	Baden-Württemberg: Fee for partial inpatient diabetic education	Observation	Inpatient charge	INP charge code	<null>	85080002	1970-01-01	2099-12-31	<null>
2000005000	Baden-Württemberg: Day clinic dermatology	Observation	Inpatient charge	INP charge code	<null>	85080003	1970-01-01	2099-12-31	<null>
2000005001	Baden-Württemberg: Per day fee partial inpatient - internal medicine	Observation	Inpatient charge	INP charge code	<null>	85080005	1970-01-01	2099-12-31	<null>
2000005002	Baden-Württemberg: Partial inpatient oncological treatment / focus on nephrology	Observation	Inpatient charge	INP charge code	<null>	85080006	1970-01-01	2099-12-31	<null>
2000005003	Baden-Württemberg: Partial inpatient geriatrics	Observation	Inpatient charge	INP charge code	<null>	85080007	1970-01-01	2099-12-31	<null>
2000005004	Baden-Württemberg: Day clinic general surgery	Observation	Inpatient charge	INP charge code	<null>	85080008	1970-01-01	2099-12-31	<null>
2000005005	Baden-Württemberg: Day clinic thoracic and vascular surgery	Observation	Inpatient charge	INP charge code	<null>	85080009	1970-01-01	2099-12-31	<null>
2000005006	Baden-Württemberg: Day clinic trauma, extremities, plastic and reconstructive surgery	Observation	Inpatient charge	INP charge code	<null>	85080010	1970-01-01	2099-12-31	<null>
2000005007	Baden-Württemberg: Day clinic pediatrics	Observation	Inpatient charge	INP charge code	<null>	85080011	1970-01-01	2099-12-31	<null>
2000005008	Baden-Württemberg: Day clinic ophthalmology	Observation	Inpatient charge	INP charge code	<null>	85080012	1970-01-01	2099-12-31	<null>
2000005009	Baden-Württemberg: Day clinic ENT	Observation	Inpatient charge	INP charge code	<null>	85080013	1970-01-01	2099-12-31	<null>
2000005010	Baden-Württemberg: Day clinic radiology/radiation therapy	Observation	Inpatient charge	INP charge code	<null>	85080014	1970-01-01	2099-12-31	<null>
2000005011	Baden-Württemberg: Day clinic treatment of oncological patients (children)	Observation	Inpatient charge	INP charge code	<null>	85080015	1970-01-01	2099-12-31	<null>
2000005012	Baden-Württemberg: Same-day care charge partial inpatient, general pediatrics	Observation	Inpatient charge	INP charge code	<null>	85080019	1970-01-01	2099-12-31	<null>
2000005013	Baden-Württemberg: Same-day care charge partial inpatient, dermatology	Observation	Inpatient charge	INP charge code	<null>	85080021	1970-01-01	2099-12-31	<null>
2000005014	Baden-Württemberg: Day clinic rheumatology 	Observation	Inpatient charge	INP charge code	<null>	85080023	1970-01-01	2099-12-31	<null>
2000005015	Baden-Württemberg: Partial inpatient stereotactic irradiation	Observation	Inpatient charge	INP charge code	<null>	85080024	1970-01-01	2099-12-31	<null>
2000005016	Baden-Württemberg: Neurosurgical day clinic (attending physician)	Observation	Inpatient charge	INP charge code	<null>	85080025	1970-01-01	2099-12-31	<null>
2000005017	Baden-Württemberg: Day clinic oncology (adults)	Observation	Inpatient charge	INP charge code	<null>	85080026	1970-01-01	2099-12-31	<null>
2000005018	Baden-Württemberg: Day clinic neurology 	Observation	Inpatient charge	INP charge code	<null>	85080030	1970-01-01	2099-12-31	<null>
2000005019	Baden-Württemberg: Day clinic neurological pain center	Observation	Inpatient charge	INP charge code	<null>	85080031	1970-01-01	2099-12-31	<null>
2000005020	Baden-Württemberg: Partial inpatient radiation oncology with local hyperthermia and regional deep hyperthermia	Observation	Inpatient charge	INP charge code	<null>	85080033	1970-01-01	2099-12-31	<null>
2000005021	Bavaria (partial inpatient, per day)	Observation	Inpatient charge	INP charge Hierarchy	<null>	OMOP6000376	1970-01-01	2099-12-31	<null>
2000005022	Bavaria: Day clinic geriatrics	Observation	Inpatient charge	INP charge code	<null>	85090001	1970-01-01	2099-12-31	<null>
2000005023	Bavaria: Day clinic pediatrics	Observation	Inpatient charge	INP charge code	<null>	85090002	1970-01-01	2099-12-31	<null>
2000005024	Bavaria: Partial inpatient skin day clinic	Observation	Inpatient charge	INP charge code	<null>	85090006	1970-01-01	2099-12-31	<null>
2000005025	Bavaria: Partial inpatient ENT clinic	Observation	Inpatient charge	INP charge code	<null>	85090007	1970-01-01	2099-12-31	<null>
2000005026	Bavaria: Day clinic hematology and internal oncology	Observation	Inpatient charge	INP charge code	<null>	85090008	1970-01-01	2099-12-31	<null>
2000005027	Bavaria: Day clinic pain therapy	Observation	Inpatient charge	INP charge code	<null>	85090009	1970-01-01	2099-12-31	<null>
2000005028	Bavaria: Partial inpatient pediatric surgery	Observation	Inpatient charge	INP charge code	<null>	85090010	1970-01-01	2099-12-31	<null>
2000005029	Bavaria: Partial inpatient treatment of patients requiring oncological treatment	Observation	Inpatient charge	INP charge code	<null>	85090011	1970-01-01	2099-12-31	<null>
2000005030	Bavaria: Partial inpatient diabetes treatment	Observation	Inpatient charge	INP charge code	<null>	85090012	1970-01-01	2099-12-31	<null>
2000005031	Bavaria: Partial inpatient treatment of oncological patients, children	Observation	Inpatient charge	INP charge code	<null>	85090013	1970-01-01	2099-12-31	<null>
2000005032	Bavaria: Day clinicv neurology 	Observation	Inpatient charge	INP charge code	<null>	85090014	1970-01-01	2099-12-31	<null>
2000005033	Bavaria: Day clinic diabetology/endocrinology	Observation	Inpatient charge	INP charge code	<null>	85090015	1970-01-01	2099-12-31	<null>
2000005034	Bavaria: Day clinic general surgery	Observation	Inpatient charge	INP charge code	<null>	85090017	1970-01-01	2099-12-31	<null>
2000005035	Bavaria: Day Clinic women's clinic	Observation	Inpatient charge	INP charge code	<null>	85090018	1970-01-01	2099-12-31	<null>
2000005036	Bavaria: Day clinic nuclear medicine	Observation	Inpatient charge	INP charge code	<null>	85090019	1970-01-01	2099-12-31	<null>
2000005037	Bavaria: Day clinic radiation medicine	Observation	Inpatient charge	INP charge code	<null>	85090020	1970-01-01	2099-12-31	<null>
2000005038	Bavaria: Day clinic dentistry, oral and maxillofacial surgery	Observation	Inpatient charge	INP charge code	<null>	85090021	1970-01-01	2099-12-31	<null>
2000005039	Bavaria: Day clinic rheumatism 	Observation	Inpatient charge	INP charge code	<null>	85090022	1970-01-01	2099-12-31	<null>
2000005040	Bavaria: Day clinic cardiology	Observation	Inpatient charge	INP charge code	<null>	85090024	1970-01-01	2099-12-31	<null>
2000005041	Bavaria: Day clinic gastroenterology 	Observation	Inpatient charge	INP charge code	<null>	85090025	1970-01-01	2099-12-31	<null>
2000005042	Bavaria: Day clinic hematology	Observation	Inpatient charge	INP charge code	<null>	85090026	1970-01-01	2099-12-31	<null>
2000005043	Bavaria: Day clinic vascular surgery	Observation	Inpatient charge	INP charge code	<null>	85090027	1970-01-01	2099-12-31	<null>
2000005044	Bavaria: Day clinic gynecology/obstetrics	Observation	Inpatient charge	INP charge code	<null>	85090028	1970-01-01	2099-12-31	<null>
2000005045	Bavaria: Day clinic oncology/chemotherapy	Observation	Inpatient charge	INP charge code	<null>	85090029	1970-01-01	2099-12-31	<null>
2000005046	Bavaria: Partial inpatient phoniatrics	Observation	Inpatient charge	INP charge code	<null>	85090030	1970-01-01	2099-12-31	<null>
2000005047	Bavaria: Partial inpatient cardiac surgery	Observation	Inpatient charge	INP charge code	<null>	85090031	1970-01-01	2099-12-31	<null>
2000005048	Bavaria: Day clinic severely craniocerebral injured patients	Observation	Inpatient charge	INP charge code	<null>	85090032	1970-01-01	2099-12-31	<null>
2000005049	Bavaria: Day clinic internal acute medicine	Observation	Inpatient charge	INP charge code	<null>	85090033	1970-01-01	2099-12-31	<null>
2000005050	Bavaria: Day clinic women's hospital (oncology)	Observation	Inpatient charge	INP charge code	<null>	85090035	1970-01-01	2099-12-31	<null>
2000005051	Bavaria: Day clinic radiation medicine (oncology)	Observation	Inpatient charge	INP charge code	<null>	85090036	1970-01-01	2099-12-31	<null>
2000005052	Bavaria: Partial inpatient internal medicine	Observation	Inpatient charge	INP charge code	<null>	85090037	1970-01-01	2099-12-31	<null>
2000005053	Bavaria: Partial inpatient center for vascular diseases and chronic problem wounds	Observation	Inpatient charge	INP charge code	<null>	85090039	1970-01-01	2099-12-31	<null>
2000005054	Bavaria: Day clinic ophthalmology	Observation	Inpatient charge	INP charge code	<null>	85090040	1970-01-01	2099-12-31	<null>
2000005055	Bavaria: Day clinic neurology, neuromuscular treatment unit	Observation	Inpatient charge	INP charge code	<null>	85090041	1970-01-01	2099-12-31	<null>
2000005056	Bavaria: Day clinic dentistry, oral and maxillofacial surgery	Observation	Inpatient charge	INP charge code	<null>	85090042	1970-01-01	2099-12-31	<null>
2000005057	Bavaria: Day clinic physical medicine	Observation	Inpatient charge	INP charge code	<null>	85090043	1970-01-01	2099-12-31	<null>
2000005058	Bavaria: Day clinic plasmapheresis 	Observation	Inpatient charge	INP charge code	<null>	85090044	1970-01-01	2099-12-31	<null>
2000005059	Bavaria: Partial inpatient ESWL	Observation	Inpatient charge	INP charge code	<null>	85090050	1970-01-01	2099-12-31	<null>
2000005060	Bavaria: Partial inpatient treatment with imaging diagnostics (only with OPS 3-200, 3-201, 3-202, 3-206, 3-207, 3-208, 3-20x, 3-220, 3-221, 3-222, 3-225, 3-226, 3-228, 3-22x, 3-800, 3-801, 3-803, 3-804, 3-805, 3-808, 3-809, 3-80x, 3-820, 3-821, 3-822, 3-824, 3-825, 3-828, 3-82a, 3-82x, 3-601, 3-602, 3-603, 3-604, 3-605, 3-606, 3-607, 3-60x)	Observation	Inpatient charge	INP charge code	<null>	85090051	1970-01-01	2099-12-31	<null>
2000005061	Bavaria: Day clinic nephrology	Observation	Inpatient charge	INP charge code	<null>	85090052	1970-01-01	2099-12-31	<null>
2000005062	Bavaria: Cystic fibrosis day clinic	Observation	Inpatient charge	INP charge code	<null>	85090053	1970-01-01	2099-12-31	<null>
2000005063	Bavaria: Day clinic ENT	Observation	Inpatient charge	INP charge code	<null>	85090054	1970-01-01	2099-12-31	<null>
2000005064	Bavaria: Partial inpatient service staging complex treatment	Observation	Inpatient charge	INP charge code	<null>	85090055	1970-01-01	2099-12-31	<null>
2000005065	Bavaria: Partial inpatient service vacuum biopsy	Observation	Inpatient charge	INP charge code	<null>	85090056	1970-01-01	2099-12-31	<null>
2000005066	Bavaria: Partial inpatient minimally invasive breast diagnostics (MIM)	Observation	Inpatient charge	INP charge code	<null>	85090057	1970-01-01	2099-12-31	<null>
2000005067	Bayern: Teilstationär TCE PÄD/ERW	Observation	Inpatient charge	INP charge code	<null>	85090058	1970-01-01	2099-12-31	<null>
2000005068	Bavaria: Partial inpatient TCE PÄD/ERW	Observation	Inpatient charge	INP charge code	<null>	85090059	1970-01-01	2099-12-31	<null>
2000005069	Bavaria: Partial inpatient stem cell collection from autologous donor	Observation	Inpatient charge	INP charge code	<null>	85090060	1970-01-01	2099-12-31	<null>
2000005070	Bavaria: Partial inpatient internal medicine, transfusion medicine	Observation	Inpatient charge	INP charge code	<null>	85090061	1970-01-01	2099-12-31	<null>
