concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
2000001027	Damage of the act of swallowing in the pharyngeal phase	Condition	HMK	HMK code		SCb	2021-01-01	2099-12-31	
2000001028	Damage of the act of swallowing in the esophageal phase	Condition	HMK	HMK code		SCc	2021-01-01	2099-12-31	
2000001029	Rare congenital metabolic diseases - congenital enzyme defects of protein metabolism, carbohydrate metabolism, fat and energy metabolism disorders	Condition	HMK	HMK Hierarchy		SAS	2018-01-01	2099-12-31	
2000001030	Disorders of the protein metabolism	Condition	HMK	HMK code		SASa	2018-01-01	2099-12-31	
2000001031	Disorder of the carbohydrate metabolism	Condition	HMK	HMK code		SASb	2018-01-01	2099-12-31	
2000001032	Disorder of the fat/energy metabolism	Condition	HMK	HMK code		SASc	2018-01-01	2099-12-31	
2000001033	Cystic fibrosis	Condition	HMK	HMK Hierarchy		CF	2018-01-01	2099-12-31	
2000001034	Compensated normal nutritional status	Condition	HMK	HMK code		CFa	2018-01-01	2099-12-31	
2000001035	(Impending) failure to thrive or (impending) weight loss	Condition	HMK	HMK code		CFb	2018-01-01	2099-12-31	
2000001036	Failure to thrive or weight loss associated with other organ manifestations/complications	Condition	HMK	HMK code		CFc	2018-01-01	2099-12-31	
2000004653	Craniomandibular disorders with prognostic short- to medium-term need for treatment	Condition	HMK	HMK Hierarchy		CD1	2017-07-01	2099-12-31	
2000004654	Pain due to incorrect/overloads and disorders of dynamic occlusion	Condition	HMK	HMK code		CD1a	2017-07-01	2099-12-31	
2000004655	Muscle imbalance, impaired muscle coordination (synergistic and antagonistic muscle groups), muscle insufficiency, muscle hypertrophy, muscle hyper-/hypotonia, muscle atrophy	Condition	HMK	HMK code		CD1b	2017-07-01	2099-12-31	
2000004656	Muscle tension disorders, shortening of elastic and contractile structures	Condition	HMK	HMK code		CD1c	2017-07-01	2099-12-31	
2000004657	Joint dysfunction, joint locking, movement dysfunction, pain/restriction of movement due to disc damage, joint damage, shortening of elastic and contractile structures	Condition	HMK	HMK code		CD1d	2017-07-01	2099-12-31	
2000004658	Craniomandibular disorders with prognostic long-term need for treatment, especially due to multiple structural or functional damage	Condition	HMK	HMK Hierarchy		CD2	2017-07-01	2099-12-31	
2000004659	Pain due to incorrect/overloads and disorders of dynamic occlusion	Condition	HMK	HMK code		CD2a	2017-07-01	2099-12-31	
2000004660	Muscle imbalance, impaired muscle coordination (synergistic and antagonistic muscle groups), muscle insufficiency, muscle hyper-/hypotonia	Condition	HMK	HMK code		CD2b	2017-07-01	2099-12-31	
2000004661	Muscle tension disorders, shortening of elastic and contractile structures	Condition	HMK	HMK code		CD2c	2017-07-01	2099-12-31	
2000004662	Joint dysfunction, joint locking, movement dysfunction, pain/restriction of movement due to disc damage, joint damage, shortening of elastic and contractile structures	Condition	HMK	HMK code		CD2d	2017-07-01	2099-12-31	
2000004663	Dysfunction due to congenital cranio- and orofacial malformations and dysfunction due to CNS disorders	Condition	HMK	HMK Hierarchy		ZNSZ	2017-07-01	2099-12-31	
2000004664	Pathological movement patterns of the mimic musculature as well as the tongue, chewing and pharyngeal musculature	Condition	HMK	HMK code		ZNSZa	2017-07-01	2099-12-31	
2000004665	Chronic pain syndrome in the dental, oral and maxillofacial region	Condition	HMK	HMK Hierarchy		CSZ	2017-07-01	2099-12-31	
2000004666	Persistent/recurrent pain of different pain character with and without radiation	Condition	HMK	HMK code		CSZa	2017-07-01	2099-12-31	
2000004667	Pain due to muscle tension disorders/disbalance of the craniomandibular musculature	Condition	HMK	HMK code		CSZb	2017-07-01	2099-12-31	
2000004668	Pain-related movement disorders/dysfunction	Condition	HMK	HMK code		CSZc	2017-07-01	2099-12-31	
2000004669	Lymphatic drainage disorders in the oral and maxillary region including the draining lymphatic pathways in the neck region with a prognostic short-term need for treatment	Condition	HMK	HMK Hierarchy		LYZ1	2017-07-01	2099-12-31	
2000004670	Painless or painful, intermittent lymphatic/lymphostatic swelling	Condition	HMK	HMK code		LYZ1a	2017-07-01	2099-12-31	
2000004671	Pain, restricted movement of the mandible due to local swelling (e.g. edema, hematoma)	Condition	HMK	HMK code		LYZ1b	2017-07-01	2099-12-31	
2000004672	Chronic lymphatic drainage disorders in the oral and maxillary region including the draining lymphatic pathways in the neck region with prognostic long-term need for treatment	Condition	HMK	HMK Hierarchy		LYZ2	2017-07-01	2099-12-31	
2000004673	Chronic painless or painful, prolonged or permanently manifest lymphedema also with secondary damage to skin and subcutaneous tissue and/or with restricted movement of the mandible, congestive dermatoses	Condition	HMK	HMK code		LYZ2a	2017-07-01	2099-12-31	
2000004674	Speech disorders	Condition	HMK	HMK Hierarchy		SPZ	2017-07-01	2099-12-31	
2000004675	Disorders of phonation in the oral, maxillofacial region, disorders of orofacial muscle balance	Condition	HMK	HMK code		SPZ1	2017-07-01	2099-12-31	
2000004676	Disorders of the oral swallowing act	Condition	HMK	HMK Hierarchy		SCZ	2017-07-01	2099-12-31	
2000004677	Disorders in the oral phase of the swallowing act (mitoric and sensory)	Condition	HMK	HMK code		SCZ1	2017-07-01	2099-12-31	
2000004678	Orofacial dysfunction	Condition	HMK	HMK Hierarchy		OFZ	2017-07-01	2099-12-31	
2000004679	Disorders of orofacial function without impairment of articulation (speech), e.g., habitual mouth breathing, oral habits	Condition	HMK	HMK code		OFZ1	2017-07-01	2099-12-31	
2000004680	Unguis incarnatus stage 1	Condition	HMK	HMK Hierarchy		UI1	2022-07-01	2099-12-31	
2000004681	Pathological nail growth with incipient inflammation	Condition	HMK	HMK code		UI1a	2022-07-01	2099-12-31	
2000004682	Unguis incarnatus stage 2 or 3	Condition	HMK	HMK Hierarchy		UI2	2022-07-01	2099-12-31	
2000004683	Pathological nail growth with manifest or chronic inflammation	Condition	HMK	HMK code		UI2a	2022-07-01	2099-12-31	
